2013-04-30 03:04:00,217.82
2013-04-30 05:04:00,114.26
2013-04-30 06:04:00,231.78
2013-04-30 07:04:00,155.7
2013-04-30 16:04:00,156.94
2013-04-30 17:04:00,136.14
2013-04-30 23:04:00,136.78
2013-05-01 03:05:00,131.87
2013-05-01 19:05:00,198.51
2013-05-01 21:05:00,203.99
2013-05-01 22:05:00,112.39
2013-05-01 23:05:00,138.15
2013-05-02 00:05:00,123.05
2013-05-02 01:05:00,186.24
2013-05-02 02:05:00,158.86
2013-05-02 03:05:00,116.01
2013-05-02 04:05:00,115.07
2013-05-02 05:05:00,112.53
2013-05-02 06:05:00,172.07
2013-05-02 08:05:00,116.98
2013-05-02 10:05:00,137.18
2013-05-02 11:05:00,117.57
2013-05-02 12:05:00,123.01
2013-05-02 13:05:00,128.54
2013-05-02 16:05:00,124.8
2013-05-02 17:05:00,134.54
2013-05-02 18:05:00,117.32
2013-05-02 19:05:00,126.8
2013-05-02 20:05:00,116.71
2013-05-02 21:05:00,105.13
2013-05-02 22:05:00,112.31
2013-05-02 23:05:00,115.99
2013-05-03 00:05:00,115.12
2013-05-03 01:05:00,138.99
2013-05-03 02:05:00,119.78
2013-05-03 04:05:00,164.16
2013-05-03 06:05:00,108.67
2013-05-03 09:05:00,105.49
2013-05-03 10:05:00,102.77
2013-05-03 16:05:00,159.5
2013-05-03 17:05:00,82.79
2013-05-03 18:05:00,103.53
2013-05-03 19:05:00,103.64
2013-05-03 20:05:00,101.03
2013-05-03 22:05:00,105.68
2013-05-03 23:05:00,104.99
2013-05-04 00:05:00,100
2013-05-04 01:05:00,99.81
2013-05-04 02:05:00,103.19
2013-05-04 03:05:00,111.64
2013-05-04 04:05:00,94.35
2013-05-04 05:05:00,95.58
2013-05-04 08:05:00,97.3
2013-05-04 09:05:00,94.49
2013-05-04 10:05:00,101.79
2013-05-04 12:05:00,113.12
2013-05-04 16:05:00,116.84
2013-05-04 19:05:00,127.45
2013-05-04 21:05:00,118.87
2013-05-04 23:05:00,128.01
2013-05-05 00:05:00,129.84
2013-05-05 01:05:00,132.19
2013-05-05 06:05:00,136.86
2013-05-05 13:05:00,130.56
2013-05-05 14:05:00,127.5
2013-05-05 15:05:00,175.48
2013-05-05 18:05:00,136.29
2013-05-05 20:05:00,144.44
2013-05-05 22:05:00,147.64
2013-05-05 23:05:00,135.36
2013-05-06 00:05:00,128.7
2013-05-06 01:05:00,143.55
2013-05-06 04:05:00,151.78
2013-05-06 10:05:00,91.68
2013-05-06 15:05:00,101.67
2013-05-06 18:05:00,129.53
2013-05-06 19:05:00,145.07
2013-05-06 20:05:00,180.73
2013-05-06 21:05:00,183.36
2013-05-06 22:05:00,127.73
2013-05-06 23:05:00,140.46
2013-05-07 00:05:00,123.91
2013-05-07 01:05:00,106.11
2013-05-07 02:05:00,120.86
2013-05-07 05:05:00,117.6
2013-05-07 09:05:00,85.81
2013-05-07 10:05:00,113.58
2013-05-07 14:05:00,151.52
2013-05-07 15:05:00,104.62
2013-05-07 17:05:00,157.84
2013-05-07 18:05:00,135.81
2013-05-07 19:05:00,110.13
2013-05-07 20:05:00,130.02
2013-05-07 22:05:00,134.64
2013-05-07 23:05:00,120.65
2013-05-08 00:05:00,127.11
2013-05-08 03:05:00,117.91
2013-05-08 04:05:00,155.32
2013-05-08 05:05:00,117.82
2013-05-08 16:05:00,129.49
2013-05-08 18:05:00,126.17
2013-05-08 20:05:00,141.48
2013-05-08 21:05:00,130.49
2013-05-08 22:05:00,155.01
2013-05-09 01:05:00,130.98
2013-05-09 02:05:00,130.49
2013-05-09 05:05:00,167.81
2013-05-09 06:05:00,114.94
2013-05-09 14:05:00,155
2013-05-09 18:05:00,135.6
2013-05-09 19:05:00,127.92
2013-05-09 20:05:00,130.06
2013-05-09 21:05:00,150.7
2013-05-09 22:05:00,120.83
2013-05-09 23:05:00,129.06
2013-05-10 00:05:00,121.27
2013-05-10 01:05:00,120.69
2013-05-10 02:05:00,134.39
2013-05-10 04:05:00,89.58
2013-05-10 08:05:00,117.96
2013-05-10 18:05:00,130.78
2013-05-10 19:05:00,128.51
2013-05-10 20:05:00,135.51
2013-05-10 23:05:00,127.15
2013-05-11 00:05:00,123.13
2013-05-11 03:05:00,177.86
2013-05-11 05:05:00,179.35
2013-05-11 21:05:00,133.91
2013-05-11 22:05:00,133.68
2013-05-11 23:05:00,174.96
2013-05-12 01:05:00,133.16
2013-05-12 03:05:00,132.57
2013-05-12 06:05:00,175.89
2013-05-12 07:05:00,175.89
2013-05-12 09:05:00,110
2013-05-12 13:05:00,134.11
2013-05-12 17:05:00,121.06
2013-05-13 00:05:00,174.7
2013-05-13 01:05:00,150.17
2013-05-13 03:05:00,137.95
2013-05-13 04:05:00,127.69
2013-05-13 07:05:00,133.19
2013-05-13 08:05:00,57.92
2013-05-13 11:05:00,123.96
2013-05-13 16:05:00,133.04
2013-05-13 17:05:00,135.69
2013-05-13 18:05:00,134.67
2013-05-13 19:05:00,125.72
2013-05-13 20:05:00,121.45
2013-05-13 21:05:00,126.17
2013-05-13 22:05:00,126.74
2013-05-14 00:05:00,124.85
2013-05-14 01:05:00,140.62
2013-05-14 02:05:00,123
2013-05-14 03:05:00,139.41
2013-05-14 04:05:00,175.1
2013-05-14 07:05:00,123.69
2013-05-14 16:05:00,180.72
2013-05-14 17:05:00,140.9
2013-05-14 18:05:00,126.66
2013-05-14 19:05:00,133.99
2013-05-14 20:05:00,129.03
2013-05-14 21:05:00,178.65
2013-05-14 22:05:00,167.42
2013-05-14 23:05:00,105.66
2013-05-15 01:05:00,131.69
2013-05-15 02:05:00,132.1
2013-05-15 04:05:00,110.56
2013-05-15 06:05:00,101.2
2013-05-15 07:05:00,101.74
2013-05-15 08:05:00,101.08
2013-05-15 15:05:00,100.28
2013-05-15 18:05:00,118.98
2013-05-15 19:05:00,127.75
2013-05-15 20:05:00,129.7
2013-05-15 21:05:00,127.27
2013-05-15 22:05:00,125.81
2013-05-15 23:05:00,120.05
2013-05-16 01:05:00,124.65
2013-05-16 04:05:00,113.4
2013-05-16 06:05:00,119.81
2013-05-16 07:05:00,120.65
2013-05-16 08:05:00,125.73
2013-05-16 12:05:00,117.39
2013-05-16 13:05:00,127.77
2013-05-16 17:05:00,111.7
2013-05-16 20:05:00,127.81
2013-05-16 21:05:00,138.18
2013-05-16 22:05:00,107.3
2013-05-16 23:05:00,129.24
2013-05-17 00:05:00,129.35
2013-05-17 01:05:00,128.86
2013-05-17 02:05:00,119.93
2013-05-17 03:05:00,101.37
2013-05-17 05:05:00,123.98
2013-05-17 13:05:00,132.68
2013-05-17 14:05:00,131.81
2013-05-17 15:05:00,132.87
2013-05-17 16:05:00,126.09
2013-05-17 17:05:00,125.56
2013-05-17 18:05:00,122.55
2013-05-17 19:05:00,106.6
2013-05-17 23:05:00,103.59
2013-05-18 02:05:00,99.57
2013-05-18 03:05:00,140.98
2013-05-18 05:05:00,138.34
2013-05-18 06:05:00,117.77
2013-05-18 07:05:00,125.74
2013-05-18 17:05:00,138.44
2013-05-18 19:05:00,123.61
2013-05-18 20:05:00,127.66
2013-05-18 22:05:00,95.2
2013-05-18 23:05:00,145.18
2013-05-19 00:05:00,107.02
2013-05-19 03:05:00,124.43
2013-05-19 04:05:00,117.08
2013-05-19 05:05:00,98.56
2013-05-19 08:05:00,127.12
2013-05-19 14:05:00,134.84
2013-05-19 15:05:00,136.26
2013-05-19 16:05:00,135.65
2013-05-19 17:05:00,135.24
2013-05-19 18:05:00,135.14
2013-05-19 19:05:00,134.89
2013-05-19 20:05:00,135.58
2013-05-19 21:05:00,122.23
2013-05-19 23:05:00,126.6
2013-05-20 00:05:00,126.54
2013-05-20 04:05:00,144.97
2013-05-20 05:05:00,122.62
2013-05-20 10:05:00,97.6
2013-05-20 15:05:00,134.17
2013-05-20 16:05:00,134.42
2013-05-20 17:05:00,146.53
2013-05-20 18:05:00,134.59
2013-05-20 19:05:00,126.21
2013-05-20 20:05:00,133.12
2013-05-20 22:05:00,135.2
2013-05-20 23:05:00,97.9
2013-05-21 00:05:00,134.38
2013-05-21 01:05:00,130.49
2013-05-21 02:05:00,123.06
2013-05-21 07:05:00,122.72
2013-05-21 14:05:00,136.62
2013-05-21 15:05:00,136.86
2013-05-21 16:05:00,123.51
2013-05-21 19:05:00,120.39
2013-05-21 20:05:00,125.66
2013-05-21 21:05:00,118.3
2013-05-21 22:05:00,131.19
2013-05-21 23:05:00,138.05
2013-05-22 00:05:00,134.67
2013-05-22 01:05:00,137.49
2013-05-22 02:05:00,141.52
2013-05-22 03:05:00,136.99
2013-05-22 04:05:00,134.9
2013-05-22 05:05:00,134.47
2013-05-22 07:05:00,140.9
2013-05-22 08:05:00,123.72
2013-05-22 11:05:00,115.43
2013-05-22 16:05:00,130.82
2013-05-22 19:05:00,132.53
2013-05-22 20:05:00,135.74
2013-05-22 21:05:00,130.95
2013-05-22 22:05:00,136.83
2013-05-22 23:05:00,128.76
2013-05-23 00:05:00,135.73
2013-05-23 01:05:00,137.77
2013-05-23 02:05:00,110.96
2013-05-23 03:05:00,126.89
2013-05-23 08:05:00,99.58
2013-05-23 11:05:00,117.52
2013-05-23 16:05:00,129.38
2013-05-23 19:05:00,140.61
2013-05-23 21:05:00,142.52
2013-05-23 22:05:00,139.96
2013-05-23 23:05:00,137.97
2013-05-24 00:05:00,139.02
2013-05-24 01:05:00,137.77
2013-05-24 08:05:00,126.92
2013-05-24 16:05:00,136.93
2013-05-24 17:05:00,142.45
2013-05-24 18:05:00,143.54
2013-05-24 19:05:00,135.91
2013-05-24 20:05:00,134.56
2013-05-24 21:05:00,113.26
2013-05-24 22:05:00,136.64
2013-05-24 23:05:00,145.93
2013-05-25 00:05:00,146.25
2013-05-25 01:05:00,135.94
2013-05-25 02:05:00,139.55
2013-05-25 03:05:00,148.95
2013-05-25 05:05:00,145.64
2013-05-25 06:05:00,110.51
2013-05-25 22:05:00,144.22
2013-05-25 23:05:00,196.84
2013-05-26 00:05:00,147.78
2013-05-26 01:05:00,104.8
2013-05-26 03:05:00,104.4
2013-05-26 06:05:00,114.34
2013-05-26 10:05:00,105.04
2013-05-26 12:05:00,140.62
2013-05-26 18:05:00,144.19
2013-05-26 19:05:00,143.93
2013-05-26 20:05:00,143.6
2013-05-26 21:05:00,142.69
2013-05-26 22:05:00,144.99
2013-05-27 00:05:00,189.23
2013-05-27 01:05:00,108
2013-05-27 02:05:00,142.82
2013-05-27 03:05:00,145.03
2013-05-27 06:05:00,116.97
2013-05-27 07:05:00,145
2013-05-27 19:05:00,148.72
2013-05-27 21:05:00,139.49
2013-05-27 22:05:00,126.2
2013-05-27 23:05:00,138.45
2013-05-28 00:05:00,112.87
2013-05-28 02:05:00,144.82
2013-05-28 06:05:00,103.57
2013-05-28 21:05:00,171.97
2013-05-28 22:05:00,138.69
2013-05-28 23:05:00,145
2013-05-29 01:05:00,119.9
2013-05-29 02:05:00,140.04
2013-05-29 04:05:00,127.96
2013-05-29 05:05:00,123.09
2013-05-29 16:05:00,140.06
2013-05-29 17:05:00,123.02
2013-05-29 20:05:00,144.99
2013-05-29 21:05:00,134.91
2013-05-29 23:05:00,147.66
2013-05-30 00:05:00,131.77
2013-05-30 01:05:00,140.3
2013-05-30 02:05:00,148.12
2013-05-30 03:05:00,148.12
2013-05-30 06:05:00,132.19
2013-05-30 09:05:00,105.08
2013-05-30 10:05:00,104
2013-05-30 14:05:00,140.13
2013-05-30 15:05:00,145.01
2013-05-30 16:05:00,146.05
2013-05-30 17:05:00,146.2
2013-05-30 19:05:00,144.66
2013-05-30 20:05:00,126.44
2013-05-30 21:05:00,129.96
2013-05-30 22:05:00,126.69
2013-05-30 23:05:00,146.02
2013-05-31 00:05:00,112.93
2013-05-31 01:05:00,142.23
2013-05-31 02:05:00,147.06
2013-05-31 03:05:00,134.3
2013-05-31 07:05:00,112.01
2013-05-31 09:05:00,136.15
2013-05-31 13:05:00,145
2013-05-31 14:05:00,145
2013-05-31 15:05:00,145
2013-05-31 18:05:00,131.56
2013-05-31 19:05:00,135.96
2013-05-31 20:05:00,151.29
2013-05-31 21:05:00,121.9
2013-05-31 22:05:00,141.03
2013-05-31 23:05:00,139.84
2013-06-01 00:05:00,127.96
2013-06-01 01:06:00,139.38
2013-06-01 02:06:00,143.57
2013-06-01 03:06:00,150.01
2013-06-01 05:06:00,155.76
2013-06-01 06:06:00,108.52
2013-06-01 08:06:00,116.08
2013-06-01 19:06:00,135.35
2013-06-01 20:06:00,133.94
2013-06-01 22:06:00,137.32
2013-06-01 23:06:00,131.72
2013-06-02 00:06:00,122.46
2013-06-02 01:06:00,139.99
2013-06-02 02:06:00,121.09
2013-06-02 03:06:00,145
2013-06-02 09:06:00,150
2013-06-02 19:06:00,131.56
2013-06-02 20:06:00,133.4
2013-06-02 22:06:00,125.71
2013-06-02 23:06:00,142.64
2013-06-03 00:06:00,128.21
2013-06-03 01:06:00,135.34
2013-06-03 04:06:00,127.98
2013-06-03 06:06:00,118.05
2013-06-03 08:06:00,127.88
2013-06-03 14:06:00,166.49
2013-06-03 16:06:00,164.68
2013-06-03 17:06:00,125.89
2013-06-03 18:06:00,122.34
2013-06-03 19:06:00,128.62
2013-06-03 20:06:00,124.11
2013-06-03 21:06:00,117.18
2013-06-03 22:06:00,119.45
2013-06-03 23:06:00,130.32
2013-06-04 00:06:00,125.86
2013-06-04 01:06:00,109.41
2013-06-04 02:06:00,107.91
2013-06-04 03:06:00,134.43
2013-06-04 04:06:00,136.85
2013-06-04 05:06:00,121.4
2013-06-04 06:06:00,123.39
2013-06-04 13:06:00,131.93
2013-06-04 17:06:00,123.56
2013-06-04 18:06:00,112.44
2013-06-04 19:06:00,123.28
2013-06-04 20:06:00,114.41
2013-06-04 21:06:00,129.81
2013-06-04 22:06:00,114.92
2013-06-04 23:06:00,142.88
2013-06-05 00:06:00,134.59
2013-06-05 01:06:00,127.84
2013-06-05 02:06:00,123.32
2013-06-05 04:06:00,137.22
2013-06-05 05:06:00,97.43
2013-06-05 10:06:00,154.96
2013-06-05 15:06:00,121.3
2013-06-05 19:06:00,131.2
2013-06-05 20:06:00,128.78
2013-06-05 21:06:00,133.95
2013-06-05 22:06:00,135.14
2013-06-05 23:06:00,144.07
2013-06-06 00:06:00,133.48
2013-06-06 01:06:00,127.67
2013-06-06 03:06:00,116.6
2013-06-06 04:06:00,114.93
2013-06-06 05:06:00,119.54
2013-06-06 06:06:00,128.66
2013-06-06 10:06:00,147.6
2013-06-06 11:06:00,145.23
2013-06-06 17:06:00,126.18
2013-06-06 18:06:00,140.03
2013-06-06 19:06:00,136.47
2013-06-06 20:06:00,128.87
2013-06-06 21:06:00,132.51
2013-06-06 22:06:00,127.56
2013-06-06 23:06:00,130.36
2013-06-07 00:06:00,122.85
2013-06-07 01:06:00,119.3
2013-06-07 02:06:00,117.72
2013-06-07 03:06:00,122.13
2013-06-07 04:06:00,136.65
2013-06-07 05:06:00,128.82
2013-06-07 07:06:00,119.15
2013-06-07 14:06:00,123.69
2013-06-07 17:06:00,122.37
2013-06-07 18:06:00,114.51
2013-06-07 19:06:00,125.31
2013-06-07 20:06:00,113.01
2013-06-07 21:06:00,117.08
2013-06-07 22:06:00,118.24
2013-06-07 23:06:00,123.85
2013-06-08 00:06:00,114.38
2013-06-08 01:06:00,126.19
2013-06-08 02:06:00,116.3
2013-06-08 03:06:00,109.76
2013-06-08 04:06:00,133.59
2013-06-08 05:06:00,122.04
2013-06-08 06:06:00,111.84
2013-06-08 07:06:00,126.75
2013-06-08 08:06:00,131.73
2013-06-08 09:06:00,125.89
2013-06-08 10:06:00,114.37
2013-06-08 17:06:00,120.16
2013-06-08 18:06:00,115.61
2013-06-08 19:06:00,115.79
2013-06-08 20:06:00,100.72
2013-06-08 21:06:00,109.94
2013-06-08 22:06:00,114.04
2013-06-08 23:06:00,110.76
2013-06-09 00:06:00,111.76
2013-06-09 01:06:00,111.7
2013-06-09 03:06:00,111.49
2013-06-09 04:06:00,109.31
2013-06-09 06:06:00,109.83
2013-06-09 07:06:00,110.91
2013-06-09 08:06:00,111.53
2013-06-09 09:06:00,112.3
