Date,Weighted,Volume
2016-11-03 02:11:00,744.574205,6711375.96
2016-11-03 06:11:00,743.554813,5417666.77
2016-11-03 10:11:00,736.091752,6280356.91
2016-11-03 14:11:00,733.903743,11808357.11
2016-11-03 18:11:00,704.413597,20914124.23
2016-11-03 22:11:00,695.086891,17905514.76
2016-11-04 02:11:00,699.382683,4790078.99
2016-11-04 06:11:00,699.864568,3386623.65
2016-11-04 10:11:00,705.301749,5616183.82
2016-11-04 14:11:00,701.633387,7011815.35
2016-11-04 18:11:00,694.165683,7488013.81
2016-11-04 22:11:00,698.79472,5236676.79
2016-11-05 02:11:00,703.801424,2807928.39
2016-11-05 06:11:00,705.045677,1937599.48
2016-11-05 10:11:00,706.747145,3632030.12
2016-11-05 14:11:00,704.80823,2623416.05
2016-11-05 18:11:00,709.494803,2826031.32
2016-11-05 22:11:00,706.131601,1688431.27
2016-11-06 02:11:00,709.934206,3274961.99
2016-11-06 06:11:00,716.551278,3553564.09
2016-11-06 10:11:00,713.71609,2118323.63
2016-11-06 14:11:00,709.136259,3532604.82
2016-11-06 18:11:00,707.026304,2633574
2016-11-06 22:11:00,711.055817,3201692.36
2016-11-07 02:11:00,713.059808,3466911.05
2016-11-07 06:11:00,709.06423,1668385.59
2016-11-07 10:11:00,706.225995,2829346.14
2016-11-07 14:11:00,704.826953,4720557.37
2016-11-07 18:11:00,708.40764,4040339.22
2016-11-07 22:11:00,709.591985,4807208.96
2016-11-08 02:11:00,709.444691,3334922.13
2016-11-08 06:11:00,709.77772,2684755.52
2016-11-08 10:11:00,705.39862,2487969.15
2016-11-08 14:11:00,710.992886,10034875.38
2016-11-08 18:11:00,711.392034,3915018.01
2016-11-08 22:11:00,714.699148,5613061.29
2016-11-09 02:11:00,718.238903,8611547.98
2016-11-09 06:11:00,733.269653,17815006.19
2016-11-09 10:11:00,736.653251,7805813.58
2016-11-09 14:11:00,728.424683,6525709.07
2016-11-09 18:11:00,726.207138,4825188.92
2016-11-09 22:11:00,725.874444,5938705.47
2016-11-10 02:11:00,723.441757,3288064.49
2016-11-10 06:11:00,719.101558,3399387.22
2016-11-10 10:11:00,718.512054,2781525.42
2016-11-10 14:11:00,718.811526,4084639.31
2016-11-10 18:11:00,717.332375,4652409.76
2016-11-10 22:11:00,712.970047,5637917.59
2016-11-11 02:11:00,717.388682,3089376.97
2016-11-11 06:11:00,719.582303,2208534.81
2016-11-11 10:11:00,717.467601,2843072.99
2016-11-11 14:11:00,719.787936,3742954.85
2016-11-11 18:11:00,718.686045,3453782.34
2016-11-11 22:11:00,715.761398,2944520.71
2016-11-12 02:11:00,722.453269,2334275.41
2016-11-12 06:11:00,721.703982,1514243.21
2016-11-12 10:11:00,711.625328,5557594.56
2016-11-12 14:11:00,708.891177,4321953.55
2016-11-12 18:11:00,708.045699,3356405.67
2016-11-12 22:11:00,711.05598,2363727.84
2016-11-13 02:11:00,701.711428,5246661.26
2016-11-13 06:11:00,697.314121,3192840.98
2016-11-13 10:11:00,696.926236,1764338.46
2016-11-13 14:11:00,691.01699,5820325.54
2016-11-13 18:11:00,700.759389,6365453.02
2016-11-13 22:11:00,707.459309,2860215.54
2016-11-14 02:11:00,704.018478,3743744.98
2016-11-14 06:11:00,707.365382,3209458.21
2016-11-14 10:11:00,704.975044,3408208.9
2016-11-14 14:11:00,703.026427,6034856.18
2016-11-14 18:11:00,703.102735,5267167.58
2016-11-14 22:11:00,707.973456,4931551.94
2016-11-15 02:11:00,709.728518,5023827.51
2016-11-15 06:11:00,715.853779,4259394.41
2016-11-15 10:11:00,714.264771,4278531.69
2016-11-15 14:11:00,711.569458,4106353.49
2016-11-15 18:11:00,715.766409,6176670.44
2016-11-15 22:11:00,715.614619,5662272.05
2016-11-16 02:11:00,714.699485,2885220.38
2016-11-16 06:11:00,713.55259,2955135.24
2016-11-16 10:11:00,716.374211,3448854.69
2016-11-16 14:11:00,732.10041,24086052.23
2016-11-16 18:11:00,734.64685,10842351.65
2016-11-16 22:11:00,743.890155,13906423.9
2016-11-17 02:11:00,746.56828,7287282.84
2016-11-17 06:11:00,752.999265,11128982.75
2016-11-17 10:11:00,748.853898,8564664.5
2016-11-17 14:11:00,744.39445,8084808.57
2016-11-17 18:11:00,749.478003,6829535.86
2016-11-17 22:11:00,739.961018,5047288.9
2016-11-18 02:11:00,741.217889,3157047.12
2016-11-18 06:11:00,743.616864,3783857.23
2016-11-18 10:11:00,748.254145,8294554.33
2016-11-18 14:11:00,750.583988,5192434.95
2016-11-18 18:11:00,747.33405,5603166.93
2016-11-18 22:11:00,747.964958,3635004.98
2016-11-19 02:11:00,749.140853,2692487.14
2016-11-19 06:11:00,755.000796,3641376.39
2016-11-19 10:11:00,751.380266,5784666.28
2016-11-19 14:11:00,751.99202,2219135.97
2016-11-19 18:11:00,750.586088,3072329
2016-11-19 22:11:00,756.883557,1865831.5
2016-11-20 02:11:00,755.451232,2077241.59
2016-11-20 06:11:00,756.227341,1128782.74
2016-11-20 10:11:00,750.933251,1825105.72
2016-11-20 14:11:00,741.193364,12413899.29
2016-11-20 18:11:00,725.309818,12531431.58
2016-11-20 22:11:00,728.444738,4888956.86
2016-11-21 02:11:00,735.248083,2437840.01
2016-11-21 06:11:00,735.268463,3282789.87
2016-11-21 10:11:00,736.013346,3755647.94
2016-11-21 14:11:00,737.62803,4059063.78
2016-11-21 18:11:00,738.109651,4282002.9
2016-11-21 22:11:00,739.50477,5695170.27
2016-11-22 02:11:00,739.32639,3619002.68
2016-11-22 06:11:00,742.04782,3477621.95
2016-11-22 10:11:00,742.413832,4646486.06
2016-11-22 14:11:00,745.418573,7911693.83
2016-11-22 18:11:00,753.989958,7521321.27
2016-11-22 22:11:00,751.528013,5788697.13
2016-11-23 02:11:00,756.063496,2521827.11
2016-11-23 06:11:00,749.426584,4371465.22
2016-11-23 10:11:00,745.057901,5644439.45
2016-11-23 14:11:00,746.185626,5250900.79
2016-11-23 18:11:00,741.691541,6927488
2016-11-23 22:11:00,744.727565,3466639.79
2016-11-24 02:11:00,749.950266,2364578.19
2016-11-24 06:11:00,749.19841,2712270.56
2016-11-24 10:11:00,742.040823,4774379.7
2016-11-24 14:11:00,739.068029,4609404.7
2016-11-24 18:11:00,732.900231,8154702.37
2016-11-24 22:11:00,736.310771,4884103.97
2016-11-25 02:11:00,737.08055,4385607.16
2016-11-25 06:11:00,737.529479,3561456.1
2016-11-25 10:11:00,739.222843,3671608.98
2016-11-25 14:11:00,738.751498,2810624.4
2016-11-25 18:11:00,738.424816,2741608.89
2016-11-25 22:11:00,738.784719,3996854.88
2016-11-26 02:11:00,743.187237,2508635.95
2016-11-26 06:11:00,744.145245,1928742.62
2016-11-26 10:11:00,737.987159,2955114.6
2016-11-26 14:11:00,732.84195,4205266.96
2016-11-26 18:11:00,736.589685,3738575.68
2016-11-26 22:11:00,747.118199,1285596.17
2016-11-27 02:11:00,734.102465,2296133.03
2016-11-27 06:11:00,736.177834,1561698.21
2016-11-27 10:11:00,735.745708,1787288.19
2016-11-27 14:11:00,737.165255,3502375.33
2016-11-27 18:11:00,740.845985,2179420.72
2016-11-27 22:11:00,735.981946,4381131.25
2016-11-28 02:11:00,738.819879,4328265.44
2016-11-28 06:11:00,739.169685,2654365.73
2016-11-28 10:11:00,734.524616,3801605.6
2016-11-28 14:11:00,736.860575,6400665.7
2016-11-28 18:11:00,737.22523,3638243.37
2016-11-28 22:11:00,735.108229,4117400
2016-11-29 02:11:00,740.846665,4435856.45
2016-11-29 06:11:00,736.001553,2672436.36
2016-11-29 10:11:00,737.851166,3523076.99
2016-11-29 14:11:00,736.059814,4838673.2
2016-11-29 18:11:00,736.322911,4249555.14
2016-11-29 22:11:00,737.762734,4236137.71
2016-11-30 02:11:00,735.855004,3294739.27
2016-11-30 06:11:00,739.025935,2716445.02
2016-11-30 10:11:00,742.476935,8498866.18
2016-11-30 14:11:00,745.659124,6327909.39
2016-11-30 18:11:00,745.771805,4168931.51
2016-11-30 22:11:00,746.611576,3451981.02
2016-12-01 02:12:00,747.482455,2243060.3
2016-12-01 06:12:00,749.726262,5385838.54
2016-12-01 10:12:00,751.196068,8902762.64
2016-12-01 14:12:00,751.842467,13425598.31
2016-12-01 18:12:00,756.858714,6541726.65
2016-12-01 22:12:00,758.474199,3946682.57
2016-12-02 02:12:00,765.030225,9029651.74
2016-12-02 06:12:00,772.373299,10143153.73
2016-12-02 10:12:00,773.503156,6611804.42
2016-12-02 14:12:00,776.637287,9544980.99
2016-12-02 18:12:00,777.122079,7835294.51
2016-12-02 22:12:00,777.263409,5610714.78
2016-12-03 02:12:00,790.957014,6218567.32
2016-12-03 06:12:00,803.533492,9665358.85
2016-12-03 10:12:00,773.971188,3281297.29
2016-12-03 14:12:00,773.143378,7326291.19
2016-12-03 18:12:00,767.389338,2165864.32
2016-12-03 22:12:00,780.305372,1563334.01
2016-12-04 02:12:00,770.998954,1791593.4
2016-12-04 06:12:00,776.849322,1217571.48
2016-12-04 10:12:00,766.503201,1916679.58
2016-12-04 14:12:00,765.7384,4193765.44
2016-12-04 18:12:00,765.965255,2754809.36
2016-12-04 22:12:00,771.801557,2716432.76
2016-12-05 02:12:00,772.213841,3092561.99
2016-12-05 06:12:00,757.843939,7313595.67
2016-12-05 10:12:00,768.976718,7632278.48
2016-12-05 14:12:00,761.745415,8090635.17
2016-12-05 18:12:00,762.749403,7365901.49
2016-12-05 22:12:00,762.082653,5291886.7
2016-12-06 02:12:00,762.904903,4313388.03
2016-12-06 06:12:00,766.348828,3810240.39
2016-12-06 10:12:00,760.295189,4619758.85
2016-12-06 14:12:00,763.979276,4208395.12
2016-12-06 18:12:00,761.871085,4621593.81
2016-12-06 22:12:00,759.552546,3818863.1
2016-12-07 02:12:00,763.895427,1720674.45
2016-12-07 06:12:00,758.970326,2603511.09
2016-12-07 10:12:00,761.700364,3818571.5
2016-12-07 14:12:00,766.650161,4660657.99
2016-12-07 18:12:00,767.703187,8686185.39
2016-12-07 22:12:00,770.516931,4801291.33
2016-12-08 02:12:00,772.013614,1958706.62
2016-12-08 06:12:00,770.434801,2530731.94
2016-12-08 10:12:00,768.622353,4696843.67
2016-12-08 14:12:00,772.234087,4788778.02
2016-12-08 18:12:00,772.289591,3918952.64
2016-12-08 22:12:00,771.36911,4098422.93
2016-12-09 02:12:00,776.306285,2413994.26
2016-12-09 06:12:00,770.497459,1758429.3
2016-12-09 10:12:00,772.892495,3495267.19
2016-12-09 14:12:00,774.380937,3655418.75
2016-12-09 18:12:00,772.568139,3600631.07
2016-12-09 22:12:00,773.154938,3620653.65
2016-12-10 02:12:00,777.344071,2173469.57
2016-12-10 06:12:00,779.59219,1673690.88
2016-12-10 10:12:00,773.772274,1931660.58
2016-12-10 14:12:00,775.864999,2578610.6
2016-12-10 18:12:00,775.686572,3244254.79
2016-12-10 22:12:00,784.060738,2069300.94
2016-12-11 02:12:00,772.207863,4942454.65
2016-12-11 06:12:00,771.09165,1643065.22
2016-12-11 10:12:00,773.418648,1491568.8
2016-12-11 14:12:00,773.025832,1679375.43
2016-12-11 18:12:00,777.634596,1592409.02
2016-12-11 22:12:00,778.171307,1892606
2016-12-12 02:12:00,778.558661,2008214.21
2016-12-12 06:12:00,777.65201,2100523.62
2016-12-12 10:12:00,775.478163,5417482.69
2016-12-12 14:12:00,781.767196,5589838.71
2016-12-12 18:12:00,783.517688,3490751.51
2016-12-12 22:12:00,783.455427,3691242.41
2016-12-13 02:12:00,785.707796,5827476.87
2016-12-13 06:12:00,777.558728,5694863.45
2016-12-13 10:12:00,781.510211,4293875
2016-12-13 14:12:00,780.262718,2976319.94
2016-12-13 18:12:00,783.081809,3804046.98
2016-12-13 22:12:00,783.646072,3239483.15
2016-12-14 02:12:00,780.149156,3722232.05
2016-12-14 06:12:00,782.865403,2398206.39
2016-12-14 10:12:00,779.749313,1965989.74
2016-12-14 14:12:00,779.065592,2806513.68
2016-12-14 18:12:00,777.409699,4659576.06
2016-12-14 22:12:00,779.831696,3695988.93
2016-12-15 02:12:00,781.57346,3472444.91
2016-12-15 06:12:00,780.482431,2734100.2
2016-12-15 10:12:00,777.563731,2637185.15
2016-12-15 14:12:00,778.289526,2911083.01
2016-12-15 18:12:00,780.162183,3765944.28
2016-12-15 22:12:00,778.429664,4725792
2016-12-16 02:12:00,780.295446,3298277.64
2016-12-16 06:12:00,783.979822,3257099.05
2016-12-16 10:12:00,780.438658,3816368.45
2016-12-16 14:12:00,782.435385,3516444.58
2016-12-16 18:12:00,786.25406,4016500.24
2016-12-16 22:12:00,785.417971,3415806.32
2016-12-17 02:12:00,788.141332,8334413.31
2016-12-17 06:12:00,792.800203,1909895.33
2016-12-17 10:12:00,790.85663,1767991.63
2016-12-17 14:12:00,790.491322,2467566.09
2016-12-17 18:12:00,794.518348,2392652.28
2016-12-17 22:12:00,794.668411,1724843.68
2016-12-18 02:12:00,795.281583,1783220.13
2016-12-18 06:12:00,796.145005,1836833.91
2016-12-18 10:12:00,790.770175,1163349.45
2016-12-18 14:12:00,789.137044,3079054.92
2016-12-18 18:12:00,793.779817,1684083.26
2016-12-18 22:12:00,795.267389,1979205.81
2016-12-19 02:12:00,796.015726,2591206.31
2016-12-19 06:12:00,797.147363,3008832.72
2016-12-19 10:12:00,791.86642,2276782.25
2016-12-19 14:12:00,790.91311,4299348.3
2016-12-19 18:12:00,794.312593,4110623.27
2016-12-19 22:12:00,796.148348,3804394.88
2016-12-20 02:12:00,793.651406,2316200.2
2016-12-20 06:12:00,792.616344,3916888.04
2016-12-20 10:12:00,791.321075,4069938.38
2016-12-20 14:12:00,792.701543,4620776.2
2016-12-20 18:12:00,797.3779,4837867.14
2016-12-20 22:12:00,796.406428,7404254.27
2016-12-21 02:12:00,803.587254,4918902.23
2016-12-21 06:12:00,806.397166,5237356.06
2016-12-21 10:12:00,808.596604,5395999.63
2016-12-21 14:12:00,815.913307,13608201.93
2016-12-21 18:12:00,825.429828,14864819.1
2016-12-21 22:12:00,827.202555,9114407.27
2016-12-22 02:12:00,838.320677,8754809.18
2016-12-22 06:12:00,849.94877,10005851.91
2016-12-22 10:12:00,863.571469,15393230.52
2016-12-22 14:12:00,861.689886,11144691.99
2016-12-22 18:12:00,866.698412,7177129.55
2016-12-22 22:12:00,862.682918,7929375.92
2016-12-23 02:12:00,882.356101,16927172.38
2016-12-23 06:12:00,904.017728,18482443.56
2016-12-23 10:12:00,905.164943,12793384.06
2016-12-23 14:12:00,905.383086,10562443.54
2016-12-23 18:12:00,890.998981,17386374.96
2016-12-23 22:12:00,904.900796,15450665.3
2016-12-24 02:12:00,917.720655,7743690.18
2016-12-24 06:12:00,915.800897,5845914.29
2016-12-24 10:12:00,902.388264,9097995.79
2016-12-24 14:12:00,888.409066,9440732.24
2016-12-24 18:12:00,898.933649,4978797.95
2016-12-24 22:12:00,898.59502,4378619.9
2016-12-25 02:12:00,887.20057,5772543.89
2016-12-25 06:12:00,871.369627,7770307.94
2016-12-25 10:12:00,860.97358,7883857.58
2016-12-25 14:12:00,864.305587,4159219.99
2016-12-25 18:12:00,879.201039,6313015.14
2016-12-25 22:12:00,892.245782,5266926.85
2016-12-26 02:12:00,906.269323,10440458.23
2016-12-26 06:12:00,903.533539,3596072.52
2016-12-26 10:12:00,899.359659,7096208.52
2016-12-26 14:12:00,896.526078,4758276.3
2016-12-26 18:12:00,904.1849,5063968.91
2016-12-26 22:12:00,899.87476,3992528.34
2016-12-27 02:12:00,906.511998,2421638.02
2016-12-27 06:12:00,904.896057,2753689.19
2016-12-27 10:12:00,909.19965,6784047.74
2016-12-27 14:12:00,926.267116,15637936.15
2016-12-27 18:12:00,932.345221,9214973.84
2016-12-27 22:12:00,935.751213,8650477.23
2016-12-28 02:12:00,944.201332,12301715.89
2016-12-28 06:12:00,950.58859,9286147.84
2016-12-28 10:12:00,952.013473,8131394.6
2016-12-28 14:12:00,959.803993,10679835.01
2016-12-28 18:12:00,952.752905,19204240.14
2016-12-28 22:12:00,967.195944,13810784.33
2016-12-29 02:12:00,977.882452,8006481.03
2016-12-29 06:12:00,972.960576,6852016.48
2016-12-29 10:12:00,973.424701,5133471.97
2016-12-29 14:12:00,970.203845,11092127.11
2016-12-29 18:12:00,960.879124,16244132.42
2016-12-29 22:12:00,967.430243,11624767.57
2016-12-30 02:12:00,967.549055,7676166.53
2016-12-30 06:12:00,948.748924,13387217.33
2016-12-30 10:12:00,939.461712,16085529.19
2016-12-30 14:12:00,946.850883,10027898.86
2016-12-30 18:12:00,961.386103,12349975.49
2016-12-30 22:12:00,960.478188,7790630.68
2016-12-31 02:12:00,954.505906,8380227.78
2016-12-31 06:12:00,952.111491,4406038.74
2016-12-31 10:12:00,953.691384,3287688.92
2016-12-31 14:12:00,952.182978,3035016.59
2016-12-31 18:12:00,965.728458,4694705.41
2016-12-31 22:12:00,967.915209,1636154.19
2017-01-01 02:01:00,968.67617,2624695.89
2017-01-01 06:01:00,966.725354,1870893.91
2017-01-01 10:01:00,968.186177,4554618.87
2017-01-01 14:01:00,973.050772,3633712.15
2017-01-01 18:01:00,988.657018,17667429.43
2017-01-01 22:01:00,1002.378277,10205102.98
2017-01-02 02:01:00,1003.829384,5907576.08
2017-01-02 06:01:00,1010.425255,4487611.79
2017-01-02 10:01:00,1015.488335,9650784.79
2017-01-02 14:01:00,1019.694218,15632748.51
2017-01-02 18:01:00,1026.228339,13904521.7
2017-01-02 22:01:00,1011.910814,16323315.48
2017-01-03 02:01:00,1023.109032,9445751.83
2017-01-03 06:01:00,1022.322867,7545264.14
2017-01-03 10:01:00,1018.984845,7901524.37
2017-01-03 14:01:00,1020.701778,8091797.07
2017-01-03 18:01:00,1021.507146,7947938.5
2017-01-03 22:01:00,1028.004172,14678275.33
2017-01-04 02:01:00,1040.450549,13500678.23
2017-01-04 06:01:00,1052.232171,17356864.28
2017-01-04 10:01:00,1065.402924,17470658.26
2017-01-04 14:01:00,1081.765062,31854389.61
2017-01-04 18:01:00,1117.759148,42917536.12
2017-01-04 22:01:00,1115.484203,47343313.6
2017-01-05 02:01:00,1124.117956,28317363.17
2017-01-05 06:01:00,1148.030574,17648754.38
2017-01-05 10:01:00,1097.82474,44946525.73
2017-01-05 14:01:00,969.858539,85779148.15
2017-01-05 18:01:00,967.238758,39033664.87
2017-01-05 22:01:00,979.636963,29005169.57
2017-01-06 02:01:00,999.741152,25382608.05
2017-01-06 06:01:00,980.059714,12818004.99
2017-01-06 10:01:00,932.664014,42035409.61
2017-01-06 14:01:00,889.008047,52257128.75
2017-01-06 18:01:00,902.483211,25444133.33
2017-01-06 22:01:00,891.741954,21139750.68
2017-01-07 02:01:00,859.930765,24705088.53
2017-01-07 06:01:00,833.267969,18228086.8
2017-01-07 10:01:00,847.481164,20423897.73
2017-01-07 14:01:00,880.242041,22215284.55
2017-01-07 18:01:00,895.899914,17061616.51
2017-01-07 22:01:00,890.931415,10403557.59
2017-01-08 02:01:00,905.611743,9059133.12
2017-01-08 06:01:00,928.850347,13017066.67
2017-01-08 10:01:00,925.760534,9330129.42
2017-01-08 14:01:00,913.415815,16764422.84
2017-01-08 18:01:00,901.103656,12906147.23
2017-01-08 22:01:00,908.712463,9155814.21
2017-01-09 02:01:00,888.845817,13774976.94
2017-01-09 06:01:00,891.656333,5852823.25
2017-01-09 10:01:00,889.280182,9598836.93
2017-01-09 14:01:00,901.821461,8042001.9
2017-01-09 18:01:00,896.452828,10622105.42
2017-01-09 22:01:00,900.095558,8031795.69
2017-01-10 02:01:00,913.002373,8750415.6
2017-01-10 06:01:00,903.101711,6451388.35
2017-01-10 10:01:00,903.399469,7526726.88
2017-01-10 14:01:00,901.297146,10201151.49
2017-01-10 18:01:00,902.411518,7016330.77
2017-01-10 22:01:00,909.386452,8614008.57
2017-01-11 02:01:00,912.128101,6053237.81
2017-01-11 06:01:00,914.466232,8296129.1
2017-01-11 10:01:00,869.2243,38262453.99
2017-01-11 14:01:00,812.489579,52605076.51
2017-01-11 18:01:00,782.735245,34504018.46
2017-01-11 22:01:00,790.189317,20354771.08
2017-01-12 02:01:00,762.986175,19238063.13
2017-01-12 06:01:00,767.281641,12602132.91
2017-01-12 10:01:00,761.529043,14751000.33
2017-01-12 14:01:00,773.826875,12916811.06
2017-01-12 18:01:00,801.299746,16766516.08
2017-01-12 22:01:00,817.454518,17402854.64
2017-01-13 02:01:00,804.243666,8329833.13
2017-01-13 06:01:00,784.260045,11012634.45
2017-01-13 10:01:00,790.310367,12309803.15
2017-01-13 14:01:00,805.92927,11917848.32
2017-01-13 18:01:00,824.001507,17847411.21
2017-01-13 22:01:00,826.270082,10916812.53
2017-01-14 02:01:00,834.49575,7778852.27
2017-01-14 06:01:00,824.268527,4680823.14
2017-01-14 10:01:00,826.604513,5168510.04
2017-01-14 14:01:00,829.385424,6146061.16
2017-01-14 18:01:00,833.885607,3605763.06
2017-01-14 22:01:00,820.716109,9191027.35
2017-01-15 02:01:00,824.134498,2805411.52
2017-01-15 06:01:00,817.880883,3175079.02
2017-01-15 10:01:00,817.11698,3659989.52
2017-01-15 14:01:00,819.004838,3182366.15
2017-01-15 18:01:00,818.012284,3718626.58
2017-01-15 22:01:00,823.697847,3463262.31
2017-01-16 02:01:00,829.617425,5822097.46
2017-01-16 06:01:00,832.379713,3017176.69
2017-01-16 10:01:00,827.712546,5090274.89
2017-01-16 14:01:00,826.521842,4576658.07
2017-01-16 18:01:00,831.913475,3835420.61
2017-01-16 22:01:00,832.455545,5123564.09
2017-01-17 02:01:00,837.988793,5873614.29
2017-01-17 06:01:00,857.063929,13482104.13
2017-01-17 10:01:00,883.150568,18217382.63
2017-01-17 14:01:00,879.44216,9366885.68
2017-01-17 18:01:00,895.021077,15481904.54
2017-01-17 22:01:00,902.501962,11260796.75
2017-01-18 02:01:00,900.212481,12943579.13
2017-01-18 06:01:00,897.340338,4317382.54
2017-01-18 10:01:00,891.508949,6554320.3
2017-01-18 14:01:00,868.764793,20650469.62
2017-01-18 18:01:00,872.678167,10258925.28
2017-01-18 22:01:00,877.280382,6281801.27
2017-01-19 02:01:00,889.938522,8434605.93
2017-01-19 06:01:00,888.068547,4900557.62
2017-01-19 10:01:00,890.258658,8552839.56
2017-01-19 14:01:00,890.842848,8094999.88
2017-01-19 18:01:00,898.701715,10814679.87
2017-01-19 22:01:00,902.298584,11226615.53
2017-01-20 02:01:00,900.825415,4604713.24
2017-01-20 06:01:00,893.070623,5675311.99
2017-01-20 10:01:00,888.32998,5956989.83
2017-01-20 14:01:00,892.979023,7241113.32
2017-01-20 18:01:00,901.84406,6195560.47
2017-01-20 22:01:00,902.235914,5036741.01
2017-01-21 02:01:00,905.6424,7176908.1
2017-01-21 06:01:00,918.748883,9580713.35
2017-01-21 10:01:00,920.805129,5899902.33
2017-01-21 14:01:00,924.13322,6402709.15
2017-01-21 18:01:00,926.982312,4454168.55
2017-01-21 22:01:00,927.668311,3551800.77
2017-01-22 02:01:00,933.289518,8039953.21
2017-01-22 06:01:00,935.679623,3219711.01
2017-01-22 10:01:00,929.144131,5491938.67
2017-01-22 14:01:00,906.902255,18222523.04
2017-01-22 18:01:00,915.002201,5267942.17
2017-01-22 22:01:00,918.235049,3564542.55
2017-01-23 02:01:00,926.119974,3547196.94
2017-01-23 06:01:00,923.409092,2685772.28
2017-01-23 10:01:00,919.641326,5017599.86
2017-01-23 14:01:00,923.088675,6036206.08
2017-01-23 18:01:00,923.429554,7877408.15
2017-01-23 22:01:00,926.52734,4845534.15
2017-01-24 02:01:00,906.137387,13268660.37
2017-01-24 06:01:00,919.847337,6087954.41
2017-01-24 10:01:00,909.334485,9234828.2
2017-01-24 14:01:00,906.493004,7412828.41
2017-01-24 18:01:00,910.717253,5619125.45
2017-01-24 22:01:00,897.743949,11183537.52
2017-01-25 02:01:00,897.839578,5525089.28
2017-01-25 06:01:00,898.915116,3764395.82
2017-01-25 10:01:00,895.629712,4952348.67
2017-01-25 14:01:00,892.850817,7627338.82
2017-01-25 18:01:00,898.096762,6583929.4
2017-01-25 22:01:00,900.066387,5305207.3
2017-01-26 02:01:00,906.219456,5025793.42
2017-01-26 06:01:00,905.788086,2900632.36
2017-01-26 10:01:00,900.192063,3564247.46
2017-01-26 14:01:00,908.781012,7774448.89
2017-01-26 18:01:00,916.902322,7377542.79
2017-01-26 22:01:00,921.049616,3998580.33
2017-01-27 02:01:00,921.58003,4930545.32
2017-01-27 06:01:00,914.860666,4530563.84
2017-01-27 10:01:00,916.814438,3246412.42
2017-01-27 14:01:00,917.55625,4739306.49
2017-01-27 18:01:00,922.356841,6885532.17
2017-01-27 22:01:00,918.548924,3703589.26
2017-01-28 02:01:00,926.268512,2466106.55
2017-01-28 06:01:00,930.533234,1321980.65
2017-01-28 10:01:00,919.501995,2744851.38
2017-01-28 14:01:00,921.697238,2153047.88
2017-01-28 18:01:00,928.062916,2534187.16
2017-01-28 22:01:00,927.202248,1884770.37
2017-01-29 02:01:00,931.393371,1650326.6
2017-01-29 06:01:00,928.298356,1061165.7
2017-01-29 10:01:00,922.357583,990344.56
2017-01-29 14:01:00,921.29608,1320115.94
2017-01-29 18:01:00,919.963428,3023827.79
2017-01-29 22:01:00,920.718842,2120001.17
2017-01-30 02:01:00,920.195163,2585665.59
2017-01-30 06:01:00,921.176255,1368213.88
2017-01-30 10:01:00,920.105035,1650548.82
2017-01-30 14:01:00,921.335043,2596211.59
2017-01-30 18:01:00,925.873211,4231212.8
2017-01-30 22:01:00,925.981336,5230109.26
2017-01-31 02:01:00,926.326031,2432884.16
2017-01-31 06:01:00,928.149642,2824164.45
2017-01-31 10:01:00,929.407221,7024348.25
2017-01-31 14:01:00,948.599484,17620263.88
2017-01-31 18:01:00,959.576496,12420393.53
2017-01-31 22:01:00,959.491464,6274728.76
2017-02-01 02:02:00,972.73309,9872589.13
2017-02-01 06:02:00,971.436609,5290307.77
2017-02-01 10:02:00,968.312244,7867333.64
2017-02-01 14:02:00,967.943217,6478598.82
2017-02-01 18:02:00,976.834469,6744436.37
2017-02-01 22:02:00,979.507297,7321317.5
2017-02-02 02:02:00,987.363091,8252834.9
2017-02-02 06:02:00,984.354106,4355077.87
2017-02-02 10:02:00,987.400285,5675774.32
2017-02-02 14:02:00,991.185474,7237785.01
2017-02-02 18:02:00,998.752161,13499353.94
2017-02-02 22:02:00,1005.597433,11071617.68
2017-02-03 02:02:00,1011.447581,9496734.2
2017-02-03 06:02:00,1010.559893,14941663.62
2017-02-03 10:02:00,1011.904197,9719936.84
2017-02-03 14:02:00,1006.655675,13103767.79
2017-02-03 18:02:00,1016.440688,9139976.97
2017-02-03 22:02:00,1018.132832,5589813.96
2017-02-04 02:02:00,1016.1581,6512547.1
2017-02-04 06:02:00,1010.624145,3811791.3
2017-02-04 10:02:00,1013.782622,3750164.4
2017-02-04 14:02:00,1013.316593,2687974.26
2017-02-04 18:02:00,1027.924636,16555291.62
2017-02-04 22:02:00,1032.917914,6568479.95
2017-02-05 02:02:00,1036.171824,3129788.08
2017-02-05 06:02:00,1031.026862,2176301.81
2017-02-05 10:02:00,1025.094918,5069432.65
2017-02-05 14:02:00,1018.115004,7985045.43
2017-02-05 18:02:00,1009.736448,8545864.04
2017-02-05 22:02:00,1014.802164,4611382.81
2017-02-06 02:02:00,1022.866482,3403731.42
2017-02-06 06:02:00,1020.491206,3511489.83
2017-02-06 10:02:00,1025.108896,5673424.18
2017-02-06 14:02:00,1023.886674,6372773.05
2017-02-06 18:02:00,1024.890691,7878601.21
2017-02-06 22:02:00,1024.890503,5460165.65
2017-02-07 02:02:00,1031.129288,4139190.12
2017-02-07 06:02:00,1038.187245,8216504.55
2017-02-07 10:02:00,1043.522399,6853562.93
2017-02-07 14:02:00,1049.501401,10365516.03
2017-02-07 18:02:00,1048.367371,6243813.97
