Date,Weighted
2019-01-26 13:01:00,3635.07
2019-01-26 14:01:00,3619.82
2019-01-26 15:01:00,3612.84
2019-01-26 16:01:00,3634.3
2019-01-26 17:01:00,3591.29
2019-01-26 18:01:00,3610.32
2019-01-26 19:01:00,3597.58
2019-01-26 20:01:00,3576.65
2019-01-26 21:01:00,3600.2
2019-01-26 22:01:00,3588.98
2019-01-26 23:01:00,3578.91
2019-01-27 00:01:00,3586.72
2019-01-27 01:01:00,3601.06
2019-01-27 02:01:00,3575.61
2019-01-27 03:01:00,3571.83
2019-01-27 04:01:00,3605.3
2019-01-27 05:01:00,3599.17
2019-01-27 06:01:00,3599.55
2019-01-27 07:01:00,3581.25
2019-01-27 08:01:00,3579.65
2019-01-27 09:01:00,3590.12
2019-01-27 10:01:00,3578.11
2019-01-27 11:01:00,3585.57
2019-01-27 12:01:00,3574.82
2019-01-27 13:01:00,3551.96
2019-01-27 14:01:00,3563.31
2019-01-27 15:01:00,3580.6
2019-01-27 16:01:00,3542.01
2019-01-27 17:01:00,3568.07
2019-01-27 18:01:00,3565.13
2019-01-27 19:01:00,3565.76
2019-01-27 20:01:00,3575.16
2019-01-27 21:01:00,3581.7
2019-01-27 22:01:00,3582.87
2019-01-27 23:01:00,3591.78
2019-01-28 00:01:00,3566.63
2019-01-28 01:01:00,3554.7
2019-01-28 02:01:00,3540.78
2019-01-28 03:01:00,3527.81
2019-01-28 04:01:00,3522.43
2019-01-28 05:01:00,3505.03
2019-01-28 06:01:00,3496.13
2019-01-28 07:01:00,3472.24
2019-01-28 08:01:00,3431.89
2019-01-28 09:01:00,3476.14
2019-01-28 10:01:00,3440.35
2019-01-28 11:01:00,3464.14
2019-01-28 12:01:00,3447.8
2019-01-28 13:01:00,3438
2019-01-28 14:01:00,3433.74
2019-01-28 15:01:00,3450.12
2019-01-28 16:01:00,3434.68
2019-01-28 17:01:00,3423.35
2019-01-28 18:01:00,3447.91
2019-01-28 19:01:00,3440.07
2019-01-28 20:01:00,3433.49
2019-01-28 21:01:00,3424.22
2019-01-28 22:01:00,3433.96
2019-01-28 23:01:00,3430.64
2019-01-29 00:01:00,3436.53
2019-01-29 01:01:00,3450.13
2019-01-29 02:01:00,3457.97
2019-01-29 03:01:00,3438.28
2019-01-29 04:01:00,3430.3
2019-01-29 05:01:00,3426.7
2019-01-29 06:01:00,3414.17
2019-01-29 07:01:00,3408.47
2019-01-29 08:01:00,3410.68
2019-01-29 09:01:00,3386.82
2019-01-29 10:01:00,3386.02
2019-01-29 11:01:00,3413.15
2019-01-29 12:01:00,3407.75
2019-01-29 13:01:00,3392.5
2019-01-29 14:01:00,3406.87
2019-01-29 15:01:00,3417.83
2019-01-29 16:01:00,3413.91
2019-01-29 17:01:00,3411.28
2019-01-29 18:01:00,3427.16
2019-01-29 19:01:00,3434.05
2019-01-29 20:01:00,3410.17
2019-01-29 21:01:00,3420.89
2019-01-29 22:01:00,3437.4
2019-01-29 23:01:00,3416.09
2019-01-30 00:01:00,3418.72
2019-01-30 01:01:00,3412.24
2019-01-30 02:01:00,3432.58
2019-01-30 03:01:00,3410.23
2019-01-30 04:01:00,3440.55
2019-01-30 05:01:00,3442.03
2019-01-30 06:01:00,3446.14
2019-01-30 07:01:00,3449.6
2019-01-30 08:01:00,3445.15
2019-01-30 09:01:00,3443.94
2019-01-30 10:01:00,3442.63
2019-01-30 11:01:00,3437.75
2019-01-30 12:01:00,3444.35
2019-01-30 13:01:00,3444.72
2019-01-30 14:01:00,3475.27
2019-01-30 15:01:00,3469.49
2019-01-30 16:01:00,3465.53
2019-01-30 17:01:00,3454.53
2019-01-30 18:01:00,3456.39
2019-01-30 19:01:00,3456.89
2019-01-30 20:01:00,3466.77
2019-01-30 21:01:00,3469.1
2019-01-30 22:01:00,3457.46
2019-01-30 23:01:00,3444.41
2019-01-31 00:01:00,3452.47
2019-01-31 01:01:00,3476.95
2019-01-31 02:01:00,3487.04
2019-01-31 03:01:00,3479.29
2019-01-31 04:01:00,3480.94
2019-01-31 05:01:00,3476.65
2019-01-31 06:01:00,3464.68
2019-01-31 07:01:00,3477
2019-01-31 08:01:00,3475
2019-01-31 09:01:00,3487.54
2019-01-31 10:01:00,3461.65
2019-01-31 11:01:00,3445.71
2019-01-31 12:01:00,3425.2
2019-01-31 13:01:00,3435.14
2019-01-31 14:01:00,3438.03
2019-01-31 15:01:00,3432.62
2019-01-31 16:01:00,3430.88
2019-01-31 17:01:00,3427.8
2019-01-31 18:01:00,3422.36
2019-01-31 19:01:00,3431.46
2019-01-31 20:01:00,3412.23
2019-01-31 21:01:00,3431.38
2019-01-31 22:01:00,3442.54
2019-01-31 23:01:00,3429.25
2019-02-01 00:01:00,3432.38
2019-02-01 01:02:00,3424.87
2019-02-01 02:02:00,3454.36
2019-02-01 03:02:00,3416.37
2019-02-01 04:02:00,3406.41
2019-02-01 05:02:00,3400.75
2019-02-01 06:02:00,3407.52
2019-02-01 07:02:00,3421.21
2019-02-01 08:02:00,3412.2
2019-02-01 09:02:00,3409.4
2019-02-01 10:02:00,3419.72
2019-02-01 11:02:00,3426.91
2019-02-01 12:02:00,3414.71
2019-02-01 13:02:00,3450.39
2019-02-01 14:02:00,3459.59
2019-02-01 15:02:00,3442.85
2019-02-01 16:02:00,3450.91
2019-02-01 17:02:00,3448.81
2019-02-01 18:02:00,3447.84
2019-02-01 19:02:00,3445.45
2019-02-01 20:02:00,3454.81
2019-02-01 21:02:00,3478.92
2019-02-01 22:02:00,3466.4
2019-02-01 23:02:00,3462.15
2019-02-02 00:02:00,3463.66
