Date,Weighted
2015-01-12 15:01:00,270.66
2015-01-12 16:01:00,269.95
2015-01-12 17:01:00,271.77
2015-01-12 18:01:00,276.85
2015-01-12 19:01:00,274.48
2015-01-12 20:01:00,275.96
2015-01-12 21:01:00,274.45
2015-01-12 22:01:00,275.39
2015-01-12 23:01:00,274.29
2015-01-13 00:01:00,276.95
2015-01-13 01:01:00,275.67
2015-01-13 02:01:00,271.21
2015-01-13 03:01:00,257.61
2015-01-13 04:01:00,252.37
2015-01-13 05:01:00,250.61
2015-01-13 06:01:00,244
2015-01-13 07:01:00,245.76
2015-01-13 08:01:00,247.61
2015-01-13 09:01:00,247.25
2015-01-13 10:01:00,244.37
2015-01-13 11:01:00,244.63
2015-01-13 12:01:00,236
2015-01-13 13:01:00,229.29
2015-01-13 14:01:00,225.59
2015-01-13 15:01:00,227.78
2015-01-13 16:01:00,231.52
2015-01-13 17:01:00,229.44
2015-01-13 18:01:00,233.69
2015-01-13 19:01:00,230.42
2015-01-13 20:01:00,233.38
2015-01-13 21:01:00,234.97
2015-01-13 22:01:00,236.17
2015-01-13 23:01:00,232.73
2015-01-14 00:01:00,233.31
2015-01-14 01:01:00,223.87
2015-01-14 02:01:00,223.48
2015-01-14 03:01:00,218.77
2015-01-14 04:01:00,220.57
2015-01-14 05:01:00,222.95
2015-01-14 06:01:00,219.7
2015-01-14 07:01:00,216.34
2015-01-14 08:01:00,209.15
2015-01-14 09:01:00,190.76
2015-01-14 10:01:00,177.23
2015-01-14 11:01:00,194.77
2015-01-14 12:01:00,207.05
2015-01-14 13:01:00,196.04
2015-01-14 14:01:00,191.4
2015-01-14 15:01:00,190.92
2015-01-14 16:01:00,197
2015-01-14 17:01:00,196.39
2015-01-14 18:01:00,191.32
2015-01-14 19:01:00,187.99
2015-01-14 20:01:00,181.65
2015-01-14 21:01:00,182.66
2015-01-14 22:01:00,183.57
2015-01-14 23:01:00,184.73
2015-01-15 00:01:00,181.13
2015-01-15 01:01:00,172.09
2015-01-15 02:01:00,175.53
2015-01-15 03:01:00,188.19
2015-01-15 04:01:00,195.81
2015-01-15 05:01:00,199.49
2015-01-15 06:01:00,194.54
2015-01-15 07:01:00,195.09
2015-01-15 08:01:00,196.52
2015-01-15 09:01:00,196.26
2015-01-15 10:01:00,195.72
2015-01-15 11:01:00,197.06
2015-01-15 12:01:00,204.49
2015-01-15 13:01:00,211.54
2015-01-15 14:01:00,214.89
2015-01-15 15:01:00,217.64
2015-01-15 16:01:00,225.01
2015-01-15 17:01:00,215.15
2015-01-15 18:01:00,215.86
2015-01-15 19:01:00,214.8
2015-01-15 20:01:00,218.24
2015-01-15 21:01:00,219.06
2015-01-15 22:01:00,212.25
2015-01-15 23:01:00,202.71
2015-01-16 00:01:00,205.96
